,text,good_review
20912,i really enjoyed flavor caramel cone ice cream my disappointment ice cream wasnt creamy it slightly gritty texture didnt feel premium price tag this review collected part promotion,Bad
20913,great ha delicious taste natural ingredient,Good
20914,best best a step phish food half baked peanut butter cookie dough perfect way add small taste pb instead glob overpowering pb,Good
20915,no flavor if i close eyescant even tell flavor glad see got starsbut sure think one star real first time i havent found redeeming value eating ice cream,Bad
20916,what even the chocolate chip fine the ice cream thoughis coldits sweetish it doesnt taste like vanilla it doesnt taste like milk cream i find wondering i ate seriously breyers put chocolate chip regular delicious vanilla ice cream lately flavor trusted vanilla chocolate strawberry please least dont mess raise price,Bad
20917,not much core i bought item le halfway pint core disappeared im disappointed good,Bad
20918,a traditional favorite i absolutely love a bit pricey worth opinion,Good
20919,absolutely unreal a one best ice cream i ever amazing i keep buying,Good
20920,to die for crisp refreshing the taste light creamy there tartness followed sweetness texture graham cracker crust it simply delectable this gelato taste like softened ina garten frozen key lime pie too good,Good
20921,great flavor texture hard find this incredible improvement would make little bittersweet the texture amazing problem i cannot find grocery store anymore discontinued,Good
20922,now ice cream really good flavor you really taste difference comparison it little pricey small carton good ice cream,Good
20923,"it very simple if like baskin robbins ""pralines cream"" ice cream flavor love ben jerry salted caramel core however careful it add weight that good",Good
20924,i havent tried yet i see good brand ice cream i see people say pricey expensive worker work brand actually one home jail,Good
20925,decent flavor bad texture when i opened lid removed seal seemed missing like melted away the taste nice body ice cream like snow cone icy bonded together definitely creamy the chunk seemed compromise overall taste ive never disagreeable pint haagendazs,Bad
20926,fantastic summertime treat hand best chocolate ice cream the smooth rich taste left family begging add banana whipped cream almost felt like back spring break cruise indulging late night snack,Good
20927,i miss bourbon praline pecan my favorite ever known i call bourbon praline pecan pinnacle ice cream flavor now never available anywhere i used buy,Good
20928,absolutely amazing this best ice cream ever taste like real pumpkin pie so amazing i never anything good,Good
20929,favorite product mango sorbet absolute favorite i used buy local grocery store i cant find anywhere except häagendazs shop mall i end paying double single pint if i could buy whole tub store i would lol just wish available location,Good
20930,my absolute favorite time this ice cream good it made natural ingredient the overall taste superior thing negative i say sometimes expensive chocked full calorie,Good
20931,yum this ice cream delicious really help stick low carb diet knowing i enjoy ice cream,Good
20932,great taste we joust got icecream best icecream i tasted year my two favorite cooky one batch i couldnt happier,Good
20933,amazing lot yummy creamy pistachio ive eaten lot it amazing one problem i though digging hard frozen chunk ofsomething i got melted look pretty gross after crushing smelling seems though pistachio flavoring didnt get mixed well but huge golf ballsized chunk made little worried honest seeing fad licking ice cream store hmm since i brought dont guy seal container thanks sharing experience were disappointed learn taste wasnt high quality standard please reach u consumerservicescom gather detail we look forward speaking soon,Good
20934,yumyum super creamy ice cream usual ratio ice cream crunchy chocolate piece perfect coffee part taste bit watered however i dont like coffee flavored thing much anyways didnt bother overall classic haagendazs goodness added crunchiness i would definitely reccomend,Good
20935,one rich delicious definitely go bit sweet one ice cream would definitely ration,Good
20936,usually one best this usually one favorite flavor bought yesterday i went try texture icey rough though melted refrozen little bit disappointing,Bad
20937,my favorite ice cream time i wish sold larger package but maybe better dont,Good
20938,downgrade me pap always huge fan rum raisin ice cream it ice cream like eat really love nothing make happier for well year he loving taste—until recently he say doesnt taste seems like comment section agrees before change used get hit sweet mist rum serenading moment open jar now get slight reminisce rum—the star show subpar it disappointing honestly please fix this a soon a possible i dont mind price taste right,Bad
20939,my new favorite i craving ice cream wanted try it exceeded expectation i never write review unless i forced but ice cream good i voluntarily looked website,Good
20940,too salty bought recently local target stopped carrying blondie ambition favorite i love sweetcream ice cream container didnt seem many blondie chunk disappointing see previous salted caramel core overly salty it okay i might buy would rather blondie ambition,Bad
